Yr,Month,Day,Hr,Min,Lon,Lat,Mag,Depth
2018,7,31,14,17,-97.915,16.348,3.2,3.7
2018,7,31,15,20,-98.066,16.261,3.3,10.4
2018,7,31,15,26,-98.042,16.208,2.5,5
2018,7,31,15,33,-98.128,16.302,3.6,15.6
2018,7,31,15,36,-98.15,16.303,3.3,17.8
2018,7,31,15,43,-98.141,16.269,3.5,13.8
2018,7,31,17,37,-97.643,16.047,3.6,17.3
2018,7,31,17,52,-97.642,16.069,3.6,20.6
2018,7,31,17,59,-98.499,16.477,3.4,22.7
2018,7,31,19,7,-98.051,16.233,3.3,5
2018,7,31,23,29,-98.129,16.301,3.4,18.7
2018,8,1,0,12,-98.477,16.703,3.6,10.1
2018,8,1,1,35,-97.832,16.313,3.7,4.2
2018,8,1,3,23,-98.418,16.41,3.5,10.6
2018,8,1,3,27,-98.48,16.569,3.6,4.9
2018,8,1,4,20,-98.954,17.03,3.6,38.2
2018,8,1,4,34,-98.153,16.194,3.1,6.3
2018,8,1,5,19,-95.832,15.56,3.6,27.9
2018,8,1,5,29,-98.066,16.253,3.3,7.6
2018,8,1,6,33,-98.443,16.116,3.7,5
2018,8,1,7,25,-98.222,16.279,3.4,14.1
2018,8,1,8,5,-96.946,15.989,3.8,13.4
2018,8,1,8,42,-98.71,16.422,3.5,16.1
2018,8,1,10,23,-98.08,16.216,3.4,9.9
2018,8,1,10,42,-97.541,16.175,3.6,31.2
2018,8,1,10,52,-98.479,16.431,3.4,32.7
2018,8,1,12,27,-97.505,16.416,3.5,30.6
2018,8,1,12,55,-97.986,16.476,3.4,33.3
2018,8,1,13,45,-97.873,16.372,3.1,28.9
2018,8,1,15,17,-98.436,16.616,3,2.5
2018,8,1,19,55,-97.878,16.292,3.2,15
2018,8,1,20,34,-98.531,16.526,3,5
2018,8,1,21,27,-98.125,16.3,3.6,24
2018,8,2,0,34,-97.978,16.067,3.3,5
2018,8,2,0,48,-97.265,16.224,3.3,31.4
2018,8,2,1,3,-98.12,16.225,3.1,13.5
2018,8,2,1,29,-98.101,16.327,3.7,12.3
2018,8,2,2,41,-99.611,16.812,3.8,3.7
2018,8,2,2,47,-99.629,16.813,3.5,5
2018,8,2,4,45,-98.489,16.556,3.5,4.6
2018,8,2,6,35,-98.433,16.037,4,5
2018,8,2,7,34,-97.512,16.123,3.2,32.1
2018,8,2,9,8,-97.834,16.319,3.3,5.8
2018,8,2,11,56,-98.418,15.945,3.4,16.8
2018,8,2,18,27,-97.644,16.03,3.8,25.4
2018,8,2,18,44,-99.322,16.63,3.3,10.4
2018,8,2,21,4,-97.987,16.234,3.4,4.3
2018,8,2,21,21,-98.472,16.525,3.7,6.8
2018,8,2,21,49,-98.224,16.272,3.1,9.5
2018,8,2,22,10,-98.029,16.257,3.3,9.8
2018,8,2,22,14,-99.63,16.306,3.5,14.7
2018,8,3,0,43,-97.867,16.245,3,18.6
2018,8,3,1,10,-97.859,16.081,3.6,28.8
2018,8,3,1,15,-97.902,16.062,3.5,29.6
2018,8,3,4,3,-97.413,15.759,3.3,5
2018,8,3,6,1,-98.028,15.975,3.4,16.9
2018,8,3,6,3,-98.276,16.362,3.5,17.6
2018,8,3,6,6,-98.79,15.968,3.6,7.9
2018,8,3,8,22,-97.126,16.03,3.8,26.1
2018,8,3,9,37,-98.443,16.545,3.7,11.8
2018,8,3,10,54,-97.82,16.348,3.3,5
2018,8,3,11,3,-97.65,16.052,3.4,14
2018,8,3,13,58,-98.623,16.622,3.3,11.9
2018,8,3,14,44,-97.941,16.296,3,2.3
2018,8,3,16,4,-98.546,16.537,3.7,3.6
2018,8,3,16,42,-97.166,16.056,3.7,16
2018,8,3,17,43,-97.153,15.998,3.5,25.4
2018,8,3,18,12,-97.873,16.26,3.3,24.1
2018,8,3,18,39,-99.107,16.5,3.7,4.2
2018,8,3,19,46,-98.803,16.601,3.4,35.4
2018,8,3,21,30,-97.177,16.054,3.8,18.3
2018,8,3,21,43,-97.168,16.054,3.8,19.5
2018,8,3,21,48,-99.001,16.136,3.7,7.5
2018,8,3,22,33,-97.632,16.058,3.5,14.2
2018,8,3,22,43,-98.275,16.27,3.3,8.5
2018,8,3,23,11,-98.409,15.952,3.4,4.8
2018,8,3,23,51,-99.518,16.72,3.5,5
2018,8,4,3,48,-98.058,16.204,3.2,3.3
2018,8,4,4,23,-97.808,16.159,3.6,8.3
2018,8,4,4,37,-99.035,16.035,3.6,16.6
2018,8,4,4,42,-99.582,16.822,3.8,5.3
2018,8,4,5,17,-95.957,15.593,3.6,5.4
2018,8,4,7,2,-97.269,16.214,3.6,20
2018,8,4,8,3,-97.106,16.025,3.2,27.7
2018,8,4,8,24,-97.609,16.022,3.8,16.1
2018,8,4,8,26,-98.237,16.308,3.2,14.6
2018,8,4,8,28,-97.348,15.913,3.2,29.2
2018,8,4,8,37,-98.727,15.878,3.4,28.5
2018,8,4,8,45,-98.357,15.883,3.8,20
2018,8,4,9,16,-98.058,16.278,3.6,7.3
2018,8,4,10,4,-98.072,16.267,3.5,12.8
2018,8,4,10,28,-98.377,15.977,3,5
2018,8,4,11,20,-98.375,16.051,3.3,5
2018,8,4,12,10,-97.845,16.303,3.3,6.3
2018,8,4,12,35,-97.567,16.047,3.6,7.8
2018,8,4,14,56,-98.325,15.821,3.6,11.9
2018,8,4,16,54,-96.527,15.407,3.9,15
2018,8,4,18,45,-98.349,16.12,3.5,3.5
2018,8,5,0,38,-98.262,16.29,3.5,14.8
2018,8,5,1,50,-98.397,16.114,3.2,2.7
2018,8,5,1,51,-98.348,15.992,3.5,5.6
2018,8,5,1,55,-98.316,15.919,3.4,1.7
2018,8,5,2,3,-98.053,16.384,3.2,28.8
2018,8,5,3,39,-98.234,16.164,3.1,4.1
2018,8,5,4,33,-97.621,16.105,3.4,21.8
2018,8,5,5,2,-98.03,15.986,3.1,14
2018,8,5,5,4,-98.899,15.899,3.5,16.1
2018,8,5,5,8,-98.437,16.594,4.2,6
2018,8,5,5,19,-99.23,16.783,3.5,16.8
2018,8,5,10,6,-99.411,16.671,3.4,11.2
2018,8,5,10,40,-98.334,15.91,3.4,5
2018,8,5,11,3,-98.685,16.089,3.4,12.1
2018,8,5,11,16,-98.381,15.922,3.5,4.8
2018,8,5,11,18,-98.346,15.908,3.3,3.6
2018,8,5,13,7,-98.404,15.868,3.3,11.2
2018,8,5,13,10,-97.864,16.152,3.3,29
2018,8,5,13,15,-98.367,15.952,3.3,2.9
2018,8,5,15,49,-98.161,16.287,3.3,18.8
2018,8,5,16,11,-98.075,16.269,3.3,11.1
2018,8,5,17,5,-99.164,16.561,3.4,13.2
2018,8,5,17,36,-98.725,16.151,3.4,16
2018,8,5,17,42,-98.137,16.327,3.3,29.1
2018,8,5,17,59,-97.661,16.035,3.3,15
2018,8,5,19,8,-97.106,16.028,3.2,27.3
2018,8,5,19,9,-97.81,16.324,3.4,7.9
2018,8,5,20,2,-98.053,16.325,3.2,26.2
2018,8,5,20,48,-98.317,15.746,3.4,10
2018,8,5,23,21,-98.059,16.117,3.2,9.3
2018,8,5,23,25,-98.052,16.243,3.3,7.5
2018,8,6,0,13,-98.103,16.395,3,13
2018,8,6,0,45,-99.606,16.961,2.9,38.5
2018,8,6,1,51,-98.069,16.324,3.4,11.3
2018,8,6,2,24,-98.477,16.591,3.4,3.8
2018,8,6,2,39,-98.115,16.281,4.1,12.4
2018,8,6,2,42,-98.063,16.302,3.8,14.3
2018,8,6,2,56,-99.329,16.59,3.4,7.8
2018,8,6,3,2,-99.331,16.577,3.4,4.7
2018,8,6,3,10,-98.085,16.248,3.4,11.5
2018,8,6,3,14,-98.088,16.263,3.3,15.4
2018,8,6,4,43,-98.106,16.274,4,13.7
2018,8,6,4,46,-98.103,16.241,2.9,13.2
2018,8,6,4,47,-98.093,16.241,3.1,12.2
2018,8,6,5,4,-98.08,16.231,3.1,14.8
2018,8,6,6,0,-98.115,16.236,3.8,11.1
2018,8,6,6,28,-98.32,15.925,3.4,3.3
2018,8,6,8,14,-98.334,15.966,3.2,5
2018,8,6,9,58,-98.143,16.31,3.3,22.2
2018,8,6,10,30,-97.926,16.277,3.1,33
2018,8,6,10,57,-98.12,16.254,3.4,13
2018,8,6,11,46,-98.469,16.418,2.9,31.6
2018,8,6,12,58,-98.067,16.166,3,7.9
2018,8,6,15,25,-98.949,16.154,3.9,16.8
2018,8,6,15,59,-97.836,16.316,3.4,4.3
2018,8,6,18,6,-98.42,16.552,3.5,29.9
2018,8,6,19,35,-98.165,16.246,3.3,13.8
2018,8,6,22,5,-97.228,16.174,3.3,32.1
2018,8,6,22,9,-97.425,16.015,3.4,16
2018,8,6,22,41,-98.054,16.273,3.1,12.4
2018,8,6,23,30,-99.378,16.876,3.2,7.8
2018,8,6,23,55,-99.573,16.527,3.5,20
2018,8,7,0,25,-98.17,16.279,3.2,16
2018,8,7,1,24,-97.192,16.06,3.8,16.1
2018,8,7,1,32,-97.957,15.602,3.8,17.7
2018,8,7,4,38,-98.059,16.22,3.3,6.5
2018,8,7,4,44,-99.052,16.291,3.2,5
2018,8,7,6,16,-98.017,16.248,3.2,2.7
2018,8,7,6,35,-98.287,16.271,3.3,6.7
2018,8,7,6,41,-98.017,16.285,3.1,3.1
2018,8,7,7,24,-99.176,16.632,3.3,17.7
2018,8,7,8,3,-98.625,16.512,3.2,15.8
2018,8,7,8,4,-97.904,15.677,3.7,15.3
2018,8,7,8,54,-97.134,16.011,3.2,26.5
2018,8,7,8,55,-98.058,16.258,3.3,8.9
2018,8,7,8,57,-98.077,16.251,3.1,10.7
2018,8,7,9,7,-98.046,16.243,3.6,7.5
2018,8,7,9,10,-98.067,16.24,3.3,13.4
2018,8,7,9,11,-98.032,16.255,3.5,10
2018,8,7,9,16,-98.06,16.265,3.4,8
2018,8,7,10,0,-99.439,17.315,3.2,5
2018,8,7,10,0,-98.102,16.253,3.4,12.9
2018,8,7,10,45,-97.846,16.318,3.3,8.2
2018,8,7,11,20,-98.067,16.247,3.4,8.2
2018,8,7,13,44,-97.584,16.148,3.5,13.6
2018,8,7,14,18,-97.586,16.166,3.3,14.2
2018,8,7,14,36,-98.657,16.437,3.8,15.9
2018,8,7,14,48,-97.868,16.309,3.3,12
2018,8,7,16,39,-99.494,17.178,3.3,30
2018,8,7,16,53,-98.422,16.591,3.4,5.1
2018,8,7,17,54,-98.004,16.242,3,5
2018,8,7,18,7,-98.254,16.68,3.2,16.1
2018,8,7,21,37,-98.084,16.282,3.1,12.7
2018,8,7,22,38,-98.095,16.303,3.7,12.7
2018,8,7,22,56,-98.194,16.271,3.3,14
2018,8,7,23,26,-97.899,16.284,3.3,30.1
2018,8,7,23,26,-97.948,16.281,3.3,28.7
2018,8,8,1,17,-98.056,15.991,3.4,7.8
2018,8,8,1,19,-98.077,16.008,3.4,8.8
2018,8,8,2,20,-97.498,16.124,3.9,15.3
2018,8,8,2,23,-97.952,16.319,3.4,11.9
2018,8,8,5,33,-97.878,16.191,3.1,5
2018,8,8,6,36,-98.112,16.211,3.8,7
2018,8,8,6,37,-97.9,16.259,3.4,5
2018,8,8,8,38,-98.105,16.27,3.5,11.2
2018,8,8,10,15,-97.967,15.975,3.4,12.5
2018,8,8,10,17,-97.577,16.222,3.5,15.8
2018,8,8,10,39,-97.539,16.137,3.5,10.7
2018,8,8,11,3,-97.555,16.032,3.5,17.4
2018,8,8,11,4,-97.563,16.021,3.6,15.7
2018,8,8,11,19,-98.104,15.965,3.2,15
2018,8,8,11,22,-97.551,16.025,3.7,16.3
2018,8,8,11,32,-97.565,16.015,3.9,15.7
2018,8,8,11,35,-97.573,16.007,3.6,15.4
2018,8,8,11,42,-97.558,15.994,3.5,16
2018,8,8,12,41,-98.473,16.067,3.4,5
2018,8,8,14,47,-98.179,16.261,3.1,18.9
2018,8,8,17,45,-97.008,15.984,3.4,28
2018,8,8,17,46,-97.299,16.12,3.3,22.5
2018,8,8,19,3,-97.815,16.302,3.6,2.7
2018,8,8,19,20,-97.761,16.32,3.1,10.1
2018,8,8,19,38,-98.153,16.254,3.1,13.2
2018,8,8,19,48,-98.079,16.261,3.3,11.4
2018,8,8,20,53,-98.517,16.114,3.5,6.6
2018,8,8,21,15,-98.037,16.231,3.5,3.2
2018,8,9,0,7,-97.532,16.135,3.2,12.2
2018,8,9,0,14,-98.079,15.979,3.5,10
2018,8,9,1,12,-97.487,15.693,3.6,15.6
2018,8,9,1,24,-98.067,16.264,3.3,9.7
2018,8,9,2,18,-97.643,16.077,3.4,16.4
2018,8,9,2,24,-98.118,16.227,3.6,14.3
2018,8,9,2,24,-98.221,16.321,3.7,26.3
2018,8,9,2,54,-97.578,16.026,3.9,14.8
2018,8,9,3,48,-97.109,16.063,3.3,22.4
2018,8,9,4,10,-98.475,16.45,3.2,25.3
2018,8,9,4,59,-98.218,16.284,3.2,21.9
2018,8,9,5,55,-97.251,16.108,3.3,35.6
2018,8,9,6,16,-97.885,16.217,3.6,26.4
2018,8,9,6,18,-98.121,16.269,3.2,15.5
2018,8,9,6,29,-98.002,16.248,3.2,6.8
2018,8,9,7,39,-98.167,16.27,3.6,14.6
2018,8,9,8,21,-98.469,16.518,3.6,18.1
2018,8,9,9,16,-97.996,16.074,3.6,5
2018,8,9,9,20,-97.567,16.034,3.2,31.4
2018,8,9,9,23,-98.122,16.063,3.7,10.2
2018,8,9,10,52,-98.076,16.235,3.9,8.3
2018,8,9,13,13,-98.023,16.218,3.3,5
2018,8,9,14,6,-96.032,15.648,3.8,11.3
2018,8,9,14,25,-99.509,16.921,3.3,28.2
2018,8,9,15,26,-98.305,15.984,3.2,13.4
2018,8,9,15,40,-98.105,16.26,3.5,13.8
2018,8,9,16,3,-98.126,16.272,3.2,14.3
2018,8,9,20,40,-98.284,15.829,4.2,19
2018,8,9,20,57,-99.043,16.525,3.5,9.6
2018,8,9,22,5,-98.058,16.265,3.3,13.4
2018,8,9,22,17,-98.064,16.338,3.3,13.3
2018,8,10,0,22,-98.109,16.23,3.6,12.4
2018,8,10,0,35,-98.139,16.265,3.3,13.6
2018,8,10,0,51,-97.917,16.297,3.2,31.9
2018,8,10,1,23,-98.152,16.312,3.7,16.8
2018,8,10,4,55,-97.84,16.073,4,16.6
2018,8,10,10,7,-97.058,15.784,3.9,16
2018,8,10,10,37,-98.043,16.23,3.2,6.7
2018,8,10,14,58,-97.934,16.314,3.5,3.7
2018,8,10,16,16,-98.056,16.258,3.2,7.5
2018,8,10,16,31,-98.122,16.318,3.1,21.5
2018,8,10,17,37,-98.72,16.098,3.4,4
2018,8,10,19,12,-99.597,16.968,3.4,35.2
2018,8,10,19,32,-98.285,16.297,3.4,14.1
2018,8,10,19,57,-98.1,15.934,3.6,11.8
2018,8,10,20,8,-97.874,16.266,3.4,7.3
2018,8,10,22,7,-98.508,15.866,3.6,7.5
2018,8,10,23,6,-98.274,16.328,3.4,11.7
2018,8,10,23,23,-98.305,16.31,3.2,11.5
2018,8,11,0,18,-98.171,16.302,3.2,15
2018,8,11,2,6,-98.425,16.578,3.2,5
2018,8,11,2,43,-99.593,16.481,3.6,17.1
2018,8,11,5,7,-98.197,16.373,3.5,19.1
2018,8,11,6,43,-99.223,16.169,4,8
2018,8,11,6,46,-98.248,16.319,3.6,20.2
2018,8,11,7,2,-98.24,16.355,3.4,11.9
2018,8,11,7,43,-96.792,15.754,3.7,10
2018,8,11,7,44,-96.777,15.758,3.8,5.7
2018,8,11,7,55,-96.819,15.666,3.7,4.9
2018,8,11,8,6,-96.839,16.051,3.7,5.9
2018,8,11,9,4,-98.698,16.563,3.4,10
2018,8,11,10,6,-98.844,16.056,3.7,16
2018,8,11,11,20,-98.83,16.081,4,16.2
2018,8,11,14,32,-97.993,16.293,3.1,6.1
2018,8,11,15,0,-98.876,16.033,3.7,17.1
2018,8,11,15,43,-96.852,16.021,3.6,7.7
2018,8,11,16,59,-97.084,16.222,3.6,34.1
2018,8,11,17,5,-98.076,16.241,3.3,8.8
2018,8,11,17,21,-98.077,16.239,3.5,8.7
2018,8,11,17,59,-97.132,16.041,3.5,23.3
2018,8,11,18,40,-97.586,16.009,3.5,20.4
2018,8,11,19,27,-98.503,16.389,3.6,5
2018,8,11,19,44,-98.713,16.742,3.7,11.6
2018,8,11,20,58,-98.01,16.109,3.3,8.1
2018,8,11,21,15,-98.056,16.253,3.7,22.7
2018,8,11,21,15,-98.121,16.25,3.6,14.1
2018,8,11,23,49,-98.218,16.34,3.4,18.1
2018,8,12,0,30,-98.165,16.333,3.3,17.3
2018,8,12,1,29,-98.06,16.252,3.5,10.2
2018,8,12,3,14,-98.022,16.258,3.2,4.2
2018,8,12,4,27,-97.589,15.993,3.6,26.1
2018,8,12,4,39,-98.482,16.537,3.3,16.6
2018,8,12,6,4,-98.118,16.263,3.3,11
2018,8,12,7,43,-98.199,16.311,3.3,7.8
2018,8,12,7,49,-99.552,16.913,3.3,31.6
2018,8,12,8,57,-98.94,16.066,3.6,16.8
2018,8,12,9,9,-99.46,16.715,3.4,5.1
2018,8,12,9,25,-98.365,16.254,3.4,7.9
2018,8,12,9,35,-98.109,16.241,3.2,10
2018,8,12,10,11,-98.35,16.027,3.4,8.6
2018,8,12,10,23,-98.498,16.608,3.4,25.8
2018,8,12,10,29,-98.431,15.874,3.5,12.7
2018,8,12,13,47,-98.256,15.821,3.6,16.3
2018,8,12,20,27,-98.816,16.63,3.4,14.5
2018,8,12,21,33,-97.792,16.297,3.7,23.4
2018,8,12,22,45,-96.499,15.649,3.4,16.4
2018,8,12,23,11,-98.171,16.52,3.1,11.9
2018,8,12,23,55,-98.023,16.281,3.1,7
2018,8,13,1,30,-99.449,16.787,4.2,5.3
2018,8,13,1,43,-98.397,16.485,3.6,6.3
2018,8,13,2,20,-98.169,16.263,3.2,23.3
2018,8,13,2,37,-98.168,16.242,3.1,12.5
2018,8,13,3,13,-98.139,16.258,3.4,15.4
2018,8,13,3,24,-97.394,15.871,3.7,7.6
2018,8,13,4,33,-97.795,16.262,3,4.8
2018,8,13,4,57,-97.599,16.139,4.2,15.8
2018,8,13,5,57,-96.566,15.759,3.5,14.2
2018,8,13,6,27,-98.143,16.277,3.1,19.6
2018,8,13,7,32,-98.231,16.242,3,10.2
2018,8,13,8,31,-97.962,16.128,3.9,3.2
2018,8,13,9,12,-98.482,16.494,3.8,24.3
2018,8,13,12,26,-98.094,16.26,3.2,10.1
2018,8,13,12,54,-97.981,16.441,3.2,20.6
2018,8,13,15,14,-99.177,16.791,3.4,32.8
2018,8,13,17,31,-98.628,16.689,3.7,12
2018,8,13,18,4,-98.103,16.245,3.5,12.7
2018,8,13,18,55,-98.487,16.509,3.7,23
2018,8,13,19,15,-98.12,16.261,3.6,13.9
2018,8,13,20,17,-98.694,16.481,3.5,12.7
2018,8,13,21,3,-98.189,16.289,3.3,15.5
2018,8,13,23,36,-98.018,16.213,3.3,15
2018,8,14,1,2,-98.221,16.239,3.5,6.3
2018,8,14,2,34,-98.417,16.096,3.5,3.7
2018,8,14,2,37,-97.603,16.151,3.6,23.2
2018,8,14,2,48,-97.837,16.143,3.2,10
2018,8,14,4,4,-98.06,16.22,3.2,9.1
2018,8,14,4,7,-98.364,15.723,3.4,9
2018,8,14,4,25,-98.066,16.404,3.6,18.1
2018,8,14,4,31,-98.909,16.7,3.5,26
2018,8,14,5,48,-97.988,15.937,3.3,16.3
2018,8,14,5,59,-99.461,16.771,3.5,3.9
2018,8,14,8,41,-98.254,16.337,3.6,12.9
2018,8,14,9,6,-98.159,16.206,3.1,18.9
2018,8,14,10,40,-98.073,16.275,3.6,10.6
2018,8,14,11,24,-97.92,16.14,3.4,16.3
2018,8,14,12,36,-98.11,16.196,3.4,4.4
2018,8,14,12,39,-98.097,16.035,3.4,8.9
2018,8,14,13,16,-98.313,16.115,3.3,5
2018,8,14,14,8,-98.17,16.26,3.1,14.3
2018,8,14,16,53,-98.468,16.535,3.3,10.3
2018,8,14,20,40,-98.261,16.276,3.5,9.1
2018,8,14,22,0,-97.852,16.128,3.3,33.9
2018,8,14,22,54,-96.913,16.063,3.4,27.1
2018,8,14,23,7,-98.975,16.677,3.3,21.7
2018,8,14,23,18,-98.738,16.039,4,16.1
2018,8,14,23,33,-98.787,16.004,3.7,16
2018,8,14,23,39,-97.671,15.807,3.8,16
2018,8,14,23,45,-98.125,16.248,3.5,13.4
2018,8,14,23,51,-97.694,15.777,3.4,16.5
2018,8,15,0,33,-97.999,16.006,3.4,10
2018,8,15,0,38,-97.653,16.049,3.3,30.1
2018,8,15,0,38,-97.653,16.047,3.7,26.6
2018,8,15,1,15,-98.099,16.266,3.7,11.9
2018,8,15,1,48,-98.102,16.294,3.7,12.5
2018,8,15,4,5,-98.114,16.238,3.4,12.5
2018,8,15,5,40,-99.313,16.63,3.1,4
2018,8,15,7,48,-97.055,15.976,3.7,29
2018,8,15,7,52,-99.171,16.665,3.6,32
2018,8,15,8,4,-98.583,16.427,3.3,5
2018,8,15,8,19,-98.046,16.233,3.5,7.1
2018,8,15,9,32,-98.081,16.252,3.6,10.6
2018,8,15,9,54,-97.683,15.787,3.6,16.8
2018,8,15,10,36,-98.062,16.222,3.1,7.7
2018,8,15,14,24,-98.065,16.236,3.3,5
2018,8,15,15,49,-96.728,15.688,3.8,30.2
2018,8,15,17,14,-99.295,16.539,3.8,7.1
2018,8,15,17,44,-98.183,16.267,3.2,21.3
2018,8,15,22,49,-98.154,16.24,3.3,12.4
2018,8,15,23,2,-95.957,15.156,4.1,15.9
2018,8,15,23,13,-98.027,16.288,3.5,10.4
2018,8,15,23,36,-98.02,16.253,3.4,3.1
2018,8,16,0,18,-98.386,16.101,3.9,5
2018,8,16,0,48,-98.154,16.239,3.6,13.5
2018,8,16,1,27,-98.027,16.251,3.2,5
2018,8,16,2,53,-98.126,16.269,3.5,9.5
2018,8,16,3,40,-97.902,16.111,3.6,5
2018,8,16,6,56,-98.677,16.482,3,16.4
2018,8,16,7,31,-98.001,16.249,3.2,3.9
2018,8,16,7,37,-98.076,16.241,3.8,7.7
2018,8,16,7,46,-98.058,16.235,3.1,7.9
2018,8,16,9,59,-97.946,16.136,3.7,10
2018,8,16,10,19,-97.322,15.905,3.7,7.2
2018,8,16,14,57,-98.249,16.09,3.5,8.3
2018,8,16,16,15,-98.102,16.191,4.8,6.4
2018,8,16,16,43,-98.127,16.276,3.5,15.4
2018,8,16,17,25,-98.093,16.19,4.3,5.5
2018,8,16,17,57,-97.77,16.121,3.7,5
2018,8,17,2,48,-97.311,16.005,3.4,14.9
2018,8,17,4,11,-98.142,16.244,3.5,9.7
2018,8,17,6,6,-97.277,16.13,3.5,37
2018,8,17,6,29,-97.909,16.155,3.5,23.1
2018,8,17,6,46,-96.816,15.199,4,16
2018,8,17,7,9,-97.629,15.981,3.4,16.1
2018,8,17,7,42,-97.285,16.193,3.4,30.5
2018,8,17,7,45,-97.682,15.976,3.6,28.3
2018,8,17,8,50,-98.603,16.724,3.7,32.4
2018,8,17,9,12,-98.449,16.433,3.2,25.7
2018,8,17,9,26,-98.091,16.252,3.4,10.1
2018,8,17,14,45,-99.4,16.747,3.2,9.4
2018,8,17,14,55,-98.21,16.239,3.5,10.3
2018,8,17,15,45,-98.123,16.269,3.4,13
2018,8,17,21,12,-98.027,16.281,3.1,4.5
2018,8,17,23,8,-98.492,16.545,3.5,5.9
2018,8,17,23,57,-98.173,16.215,3.3,10.4
2018,8,18,0,33,-98.077,16.35,3.6,14.3
2018,8,18,2,45,-97.588,15.958,3.4,16.4
2018,8,18,5,15,-98.86,16.861,3.4,31.6
2018,8,18,7,0,-98.078,16.419,3.5,18.9
2018,8,18,7,26,-98.073,16.244,3.5,6.2
2018,8,18,8,1,-97.146,16.01,3.3,28.3
2018,8,18,8,59,-98.113,16.262,3.3,6.9
2018,8,18,10,37,-98.081,16.017,3.6,5
2018,8,18,11,6,-97.793,16.373,3.5,4.9
2018,8,18,11,18,-97.836,16.055,3.4,5.1
2018,8,18,15,12,-96.335,15.719,3.5,29.5
2018,8,18,17,4,-97.851,16.251,3.7,5
2018,8,18,17,34,-97.585,15.987,3.3,16.1
2018,8,18,17,52,-97.655,16.322,3.5,28.9
2018,8,18,19,37,-97.718,16.154,3.6,2.8
2018,8,18,21,46,-98.173,16.243,3.1,11.2
2018,8,18,21,50,-98.396,15.929,3.4,2.2
2018,8,19,5,37,-98.111,16.246,3.5,10.9
2018,8,19,5,54,-98.119,16.247,3.1,11.9
2018,8,19,6,36,-99.295,16.691,3.4,21
2018,8,19,13,45,-98.052,16.29,3.3,8.8
2018,8,19,19,7,-98.981,16.499,3.5,12.3
2018,8,19,19,14,-98.002,16.151,3.4,28.6
2018,8,19,20,42,-98.454,16.55,3.7,21
2018,8,19,21,5,-97.503,16.087,3.2,15.1
2018,8,19,21,25,-96.557,15.154,3.9,13.1
2018,8,19,22,17,-99.052,16.487,3,7.3
2018,8,20,0,35,-97.617,16.16,3.6,15.1
2018,8,20,2,13,-98.185,15.864,3.5,8.4
2018,8,20,2,26,-97.958,16.315,3.4,13.4
2018,8,20,2,34,-96.498,15.431,3.5,16.3
2018,8,20,3,51,-99.319,16.804,3.4,24.2
2018,8,20,4,3,-98.122,16.553,3.8,28.6
2018,8,20,4,8,-98.156,16.553,3.3,33.2
2018,8,20,5,16,-97.83,16.319,3.7,6.7
2018,8,20,5,27,-97.55,16.037,3.3,29.1
2018,8,20,7,20,-98.695,15.841,3.6,16.2
2018,8,20,8,8,-98.839,16.286,3.3,13
2018,8,20,9,53,-95.701,15.485,3.7,16
2018,8,20,10,22,-98.562,16.493,3.1,15
2018,8,20,12,27,-98.138,15.99,3.1,29.7
2018,8,20,12,33,-98.089,16.219,2.9,9.4
2018,8,20,12,51,-97.11,15.982,3.3,26.3
2018,8,20,13,20,-98.353,15.816,3.1,10.6
2018,8,20,16,31,-97.606,16.14,3.6,14.4
2018,8,20,17,31,-97.844,16.413,3.4,5.6
2018,8,20,18,7,-97.304,15.942,3,26.5
2018,8,20,18,7,-98.28,16.323,3.4,12
2018,8,20,18,24,-98.092,16.282,3.5,11.6
2018,8,20,20,11,-97.471,16.094,3.4,26.9
2018,8,21,0,16,-97.808,16.111,3.4,12.4
2018,8,21,0,43,-97.598,16.151,3.6,14.2
2018,8,21,1,44,-97.662,16.705,3.4,26.2
2018,8,21,2,3,-97.587,16.098,3.6,27.4
2018,8,21,3,38,-98.205,16.325,3.3,21.1
2018,8,21,3,53,-97.871,16.392,3.6,19.7
2018,8,21,6,7,-98.246,16.277,3,13.5
2018,8,21,6,20,-98.78,15.994,3.8,16.2
2018,8,21,6,35,-98.749,16.051,3.6,16.1
2018,8,21,6,41,-98.757,16.01,3.5,17.1
2018,8,21,7,51,-98.021,16.238,3.2,8.7
2018,8,21,7,52,-98.008,16.264,3.6,6.6
2018,8,21,8,31,-98.019,16.254,3.6,5.7
2018,8,21,8,47,-98.01,16.274,3.8,5.7
2018,8,21,9,15,-98.034,16.27,3.1,8.5
2018,8,21,10,2,-99.004,16.554,3.6,9.9
2018,8,21,10,30,-98.185,16.202,3,5
2018,8,21,11,44,-98.034,16.24,3,5
2018,8,21,12,36,-97.021,16.151,3.7,9.6
2018,8,21,13,12,-97.782,16.18,3.7,10
2018,8,21,14,8,-98.115,16.214,3.4,10.8
2018,8,21,14,53,-98.048,16.24,3.1,10.2
2018,8,21,15,17,-97.838,16.307,3.4,6.1
2018,8,21,16,14,-98.03,16.388,3,10
2018,8,21,16,19,-97.992,16.283,3.1,4
2018,8,21,16,20,-97.97,16.303,3,11.1
2018,8,21,17,25,-97.356,16.221,3.7,39.5
2018,8,21,17,54,-98.147,16.28,3.5,24.5
2018,8,21,17,56,-98.068,16.255,3.6,10
2018,8,21,17,59,-98.043,16.247,3.5,7.9
